268,62
40,128
24,133
16,189
432,234
437,237
48,120
380,84
378,88
340,210
22,135
94,208
257,63
14,190
228,82
445,232
138,187
448,117
220,165
53,119
332,226
241,81
24,184
429,112
441,230
461,225
396,50
217,87
419,242
458,227
397,59
19,206
228,80
431,111
9,205
433,112
50,118
262,88
267,57
385,44
322,151
120,69
427,142
111,72
329,226
105,58
43,125
231,143
349,211
85,52
121,197
217,154
214,160
26,184
17,210
421,241
106,68
256,75
19,126
21,211
14,201
422,132
374,65
379,87
17,197
420,132
432,125
12,204
236,150
241,65
231,145
118,209
435,222
327,226
121,69
11,197
427,137
137,189
348,143
10,199
440,227
350,148
101,75
423,132
331,220
97,209
345,212
43,134
328,146
330,210
446,225
23,206
9,203
322,142
215,155
383,67
3,190
12,205
220,152
89,59
4,197
242,70
212,151
38,142
436,117
40,121
349,209
46,117
322,224
226,82
127,56
263,68
121,203
341,211
460,226
450,237
430,120
434,235
99,64
266,87
17,190
384,45
1,191
339,213
322,219
4,202
113,193
45,127
1,190
331,226
465,219
385,79
241,60
225,162
263,71
34,120
435,120
6,195
229,83
408,129
323,135
431,121
349,217
327,159
138,197
379,46
271,85
431,107
111,192
38,119
31,118
42,130
441,241
429,235
22,201
26,118
223,162
109,61
16,202
6,194
244,56
424,106
335,134
241,66
5,195
92,59
427,136
349,210
30,175
10,178
227,159
437,124
343,224
231,142
222,152
387,72
106,74
387,46
130,192
122,187
457,221
126,184
101,64
138,200
429,237
233,85
438,231
376,84
16,211
379,48
39,137
431,130
250,58
383,44
325,212
243,101
438,125
444,233
123,186
351,148
327,139
29,178
277,74
92,73
243,76
383,82
389,67
375,61
351,205
462,222
387,57
396,54
435,115
232,151
231,83
426,132
383,59
130,208
320,137
242,78
218,165
244,87
22,210
454,230
418,133
106,67
446,119
347,150
317,213
319,225
338,209
374,64
373,63
389,73
335,154
275,74
119,69
434,114
331,158
97,75
29,134
253,63
25,186
207,151
394,61
121,202
433,144
436,129
249,74
231,85
390,53
226,149
385,53
12,200
35,138
352,214
258,90
423,242
17,125
432,119
8,181
121,67
429,236
108,206
18,190
129,199
268,85
446,117
461,226
384,79
417,114
41,116
33,134
40,118
227,161
439,228
35,137
436,221
340,198
121,198
49,126
436,119
325,141
98,46
440,119
426,237
439,229
385,51
5,188
389,61
113,192
420,244
333,210
246,77
433,116
389,52
47,126
239,67
374,50
39,123
270,63
38,141
409,130
372,58
44,119
330,159
331,207
424,126
92,74
351,209
123,202
388,49
215,165
442,118
417,113
43,120
19,128
106,56
346,203
103,57
43,143
414,124
104,61
15,207
111,193
41,130
120,64
245,75
379,81
136,197
429,139
431,132
380,86
426,129
396,62
422,106
18,201
411,125
37,137
271,60
269,70
338,158
234,152
102,63
331,208
340,205
267,86
16,204
103,51
16,209
41,136
260,89
104,56
454,235
425,117
332,135
216,87
207,163
418,119
334,216
340,221
216,155
377,61
22,186
18,197
386,47
35,122
460,224
395,53
14,208
390,50
17,122
245,85
421,116
10,194
256,57
11,185
336,138
396,59
231,82
224,151
379,89
257,75
335,221
37,138
324,143
43,122
340,218
423,244
126,194
21,122
107,62
438,119
117,71
221,148
127,194
257,90
37,120
350,221
333,134
124,63
383,70
39,133
270,69
436,225
4,181
421,126
391,70
382,59
376,49
239,80
327,223
420,135
325,144
17,203
229,143
440,231
323,224
343,201
445,239
237,70
351,140
233,154
28,177
381,65
340,216
227,164
111,51
334,213
430,127
244,81
7,206
388,75
100,47
231,158
22,207
429,124
251,59
434,223
114,70
388,74
327,210
29,199
42,120
45,125
120,199
430,118
451,226
420,111
1,185
427,133
424,238
339,215
144,205
317,221
126,57
415,115
393,53
428,110
461,228
34,133
377,43
437,229
379,63
341,210
35,123
138,189
256,90
22,121
35,118
226,81
32,134
220,159
381,84
446,118
428,146
382,87
125,184
436,118
268,67
18,121
439,123
219,167
434,139
145,203
124,203
339,196
247,77
108,205
430,147
458,230
387,58
429,120
377,46
21,191
391,63
219,147
136,183
342,211
321,138
372,53
433,114
434,115
255,80
43,136
435,117
426,131
423,105
416,132
258,80
253,56
34,134
445,236
271,69
393,56
258,82
211,168
348,207
210,153
234,151
415,124
379,69
33,123
240,84
132,190
384,70
387,62
455,231
122,197
453,225
28,200
217,86
15,203
429,118
259,66
29,129
334,222
270,66
425,128
245,76
378,77
222,155
437,126
381,49
228,146
8,203
336,221
266,56
25,182
1,192
431,127
229,156
428,126
414,131
33,118
414,128
338,159
382,42
94,210
433,123
229,153
29,200
436,136
327,148
336,151
429,141
91,46
135,197
441,242
259,67
38,138
259,68
338,223
89,44
394,54
219,145
338,138
2,191
21,204
350,144
271,67
21,185
452,238
377,85
23,210
392,61
136,195
114,42
320,211
7,187
319,229
464,217
34,127
427,115
208,164
216,163
377,78
209,164
328,142
242,62
263,74
115,191
331,212
225,158
212,150
383,80
418,130
227,156
236,90
336,147
122,62
245,84
351,208
226,150
11,201
22,189
26,198
98,44
259,91
25,117
44,128
29,117
392,57
335,225
392,54
40,122
449,116
330,158
230,156
43,126
244,58
323,221
37,126
465,221
424,131
244,80
113,199
332,218
122,61
17,206
385,77
227,151
340,215
222,154
206,158
377,52
344,198
450,242
456,229
105,61
448,242
349,205
444,236
250,75
139,187
434,143
276,77
20,200
209,149
348,201
379,64
369,55
258,62
252,73
419,132
24,186
328,140
423,118
341,199
10,206
104,58
18,202
234,84
16,188
453,238
244,102
323,223
328,141
207,166
115,210
408,128
333,147
431,231
438,229
338,151
339,211
131,201
440,225
415,118
270,86
9,188
414,126
346,223
142,201
450,225
221,153
431,123
275,76
354,214
35,134
136,187
228,158
391,74
219,162
435,134
460,229
130,190
259,63
431,146
382,50
391,62
214,164
343,196
423,127
91,74
252,56
268,84
420,126
324,222
385,47
313,211
380,41
15,202
234,150
466,217
134,209
20,192
30,177
416,129
5,198
7,200
433,134
221,152
382,52
40,141
34,126
12,182
31,130
345,224
343,150
42,136
422,131
235,157
254,77
230,157
440,234
449,118
389,65
253,61
396,53
414,127
219,166
416,122
18,203
462,221
231,81
351,217
17,196
8,184
333,215
329,204
385,71
319,227
445,233
337,150
370,54
440,245
104,51
350,204
38,118
336,149
350,207
248,89
389,71
332,212
450,238
441,224
424,241
323,152
109,59
329,211
433,139
125,59
30,118
23,127
353,214
27,201
7,199
23,120
447,229
372,59
438,227
97,74
31,116
273,77
43,138
462,225
18,187
44,140
334,162
258,71
133,208
9,206
434,141
350,146
268,61
12,198
429,127
339,217
423,114
25,183
343,205
258,89
28,133
267,87
15,191
18,195
378,82
346,213
377,58
228,155
8,187
347,220
8,192
347,223
384,82
18,208
451,236
108,52
424,118
434,221
387,50
326,223
447,227
14,196
346,211
321,152
382,46
442,121
11,205
384,61
245,102
34,121
455,233
389,58
239,63
224,159
427,141
436,228
439,120
209,163
214,162
21,119
259,64
243,68
392,50
43,119
431,141
50,121
21,187
332,222
14,203
454,234
218,163
380,87
239,79
384,76
108,68
325,148
130,210
25,116
389,72
20,123
327,140
412,131
428,113
338,139
25,185
338,206
333,216
328,159
117,197
112,191
260,67
250,76
101,45
335,135
342,204
412,125
388,59
428,135
429,143
227,146
320,210
234,148
384,84
26,177
341,205
239,83
118,200
437,137
127,210
338,154
49,124
255,54
446,226
250,73
24,185
123,63
225,164
223,152
456,230
0,190
428,133
371,61
43,141
423,106
435,114
109,198
271,83
387,51
381,68
18,193
433,118
227,78
421,127
323,145
444,225
125,62
22,122
318,227
30,125
31,202
437,222
388,58
120,210
25,184
350,143
385,49
258,81
346,200
126,54
30,131
447,115
382,58
214,163
384,74
245,88
387,67
119,71
422,117
374,74
328,214
231,84
243,77
128,183
383,51
432,113
229,159
441,225
10,182
236,153
422,243
226,152
375,73
438,123
379,71
344,149
206,150
256,81
228,154
207,148
328,226
326,138
322,208
228,145
421,243
12,190
329,225
425,127
12,177
457,223
18,209
209,157
220,166
429,119
106,61
447,117
381,83
22,188
328,209
322,211
391,52
5,190
39,124
322,216
25,133
377,64
383,75
86,48
40,135
321,207
324,214
426,236
421,110
435,119
244,68
438,224
430,134
124,183
26,205
338,217
457,225
263,70
372,55
244,82
319,219
8,186
315,210
434,241
320,151
339,212
369,54
264,59
393,52
374,62
256,78
325,215
377,62
323,217
236,85
99,76
111,71
428,120
387,52
108,62
342,205
119,65
432,131
323,215
445,238
18,133
124,187
446,240
348,204
225,81
16,191
441,237
1,184
464,223
27,120
458,224
44,125
433,232
316,227
29,120
19,123
232,82
10,200
339,157
375,65
6,189
9,178
390,67
31,124
41,121
243,63
213,152
338,156
331,211
224,152
214,159
21,207
125,211
441,233
452,226
436,234
115,73
432,134
244,59
119,199
384,47
87,60
207,161
16,203
412,120
384,57
440,226
393,54
314,209
423,238
1,188
255,57
383,83
390,68
27,178
117,58
247,75
242,80
28,116
213,154
28,131
328,211
38,124
211,151
426,107
386,52
125,199
391,71
427,130
137,187
87,51
10,201
252,78
9,190
21,186
122,65
92,46
29,123
329,158
33,128
52,118
391,51
380,71
330,227
125,209
114,73
269,82
371,59
48,124
240,155
457,228
347,201
244,101
97,45
447,240
337,139
22,126
414,129
23,133
270,62
121,205
138,184
104,50
331,205
388,66
24,181
390,60
343,151
342,155
261,63
383,71
229,144
15,189
433,125
326,142
450,236
419,243
437,231
459,225
352,140
239,88
352,207
422,107
36,121
113,209
100,74
433,242
427,127
23,118
207,149
251,62
232,145
97,207
442,238
219,87
258,70
427,139
113,210
376,52
333,160
41,131
90,60
40,116
110,73
36,138
321,221
115,43
389,63
210,167
446,228
378,51
386,65
435,236
12,189
385,74
220,153
328,148
12,183
211,153
347,143
409,131
427,117
235,88
112,200
337,227
33,136
383,43
108,73
438,129
413,123
8,204
381,52
326,225
122,202
330,206
335,146
411,127
332,227
339,203
41,143
98,75
448,227
212,149
425,115
208,161
384,81
385,67
220,143
8,182
387,64
409,128
420,129
341,213
20,207
427,140
372,54
103,55
386,66
433,222
215,150
21,193
436,226
15,208
384,53
242,60
221,156
222,165
419,114
1,183
107,66
351,210
439,127
122,186
431,236
217,160
126,56
325,139
95,209
210,150
32,130
235,87
229,80
114,192
426,239
260,74
233,156
91,58
331,160
26,206
415,128
243,60
387,53
238,87
94,209
131,190
145,205
333,162
440,121
118,59
213,165
218,152
328,203
339,207
142,204
24,125
28,199
383,45
435,132
379,82
207,164
458,225
44,137
27,134
269,59
112,194
23,126
383,84
345,151
271,59
25,207
345,204
320,218
387,49
386,45
11,179
345,198
226,159
429,146
256,77
17,209
234,154
376,51
24,117
131,199
414,122
347,222
337,138
331,203
438,124
384,75
26,132
18,194
24,210
269,84
223,153
7,180
341,212
46,126
424,105
92,67
114,58
29,205
16,201
15,198
129,191
332,202
7,183
5,181
89,47
25,205
379,77
216,164
341,215
351,219
246,76
382,83
257,78
226,157
120,67
419,112
23,188
238,71
10,192
35,126
438,235
141,200
326,145
380,47
427,237
427,126
274,76
42,116
325,222
235,85
221,162
126,53
378,66
376,59
424,117
261,62
214,155
386,74
218,156
339,221
104,57
383,76
426,124
261,90
10,185
31,119
10,183
443,231
383,61
10,187
437,119
37,116
370,53
330,228
118,58
6,200
444,231
126,200
339,208
464,220
373,65
21,135
378,62
40,144
415,125
124,54
144,201
15,200
99,46
92,76
371,60
377,56
6,197
49,119
387,68
115,197
350,220
13,188
417,133
346,221
125,55
87,46
339,214
253,59
436,231
209,150
210,151
230,144
4,191
100,55
116,44
257,82
13,200
213,164
421,132
333,218
30,128
318,210
123,184
245,86
327,214
429,132
446,241
219,164
340,213
417,124
7,186
108,67
383,68
394,55
416,117
27,180
383,56
393,63
395,51
392,63
328,207
389,53
338,146
214,165
423,130
112,74
392,53
22,184
233,149
226,147
10,191
20,211
41,122
220,162
95,207
136,199
255,79
436,236
238,92
114,59
45,123
259,62
412,126
424,115
373,57
216,151
437,241
424,243
376,46
428,107
387,56
123,187
431,110
336,145
114,197
436,232
224,157
419,245
269,65
243,71
115,70
337,219
259,69
109,72
432,239
419,125
325,217
221,160
430,121
381,53
371,53
39,139
348,206
333,227
19,195
433,223
386,69
91,61
128,198
22,199
244,69
22,119
35,120
222,159
50,122
376,82
376,56
218,145
462,223
343,155
447,241
437,127
321,218
437,224
439,121
26,181
106,62
325,136
26,199
419,131
5,201
394,60
328,227
