663,719
800,848
859,273
655,678
145,181
858,573
603,133
139,475
379,741
881,557
152,712
626,171
423,710
839,293
851,247
652,433
359,490
412,748
832,266
854,277
814,243
382,481
778,853
634,415
612,139
875,557
177,473
874,257
604,704
647,154
645,713
628,719
836,265
414,529
418,528
654,709
867,528
163,733
645,172
362,769
639,442
125,755
582,417
375,527
139,146
613,124
605,141
671,153
135,135
139,751
641,660
882,249
645,430
149,747
651,442
408,227
847,288
143,758
841,272
659,379
799,819
905,543
840,285
131,150
891,241
619,179
596,440
811,828
147,185
633,433
669,137
150,710
148,456
611,424
137,773
434,748
662,129
170,709
652,424
638,443
605,707
626,735
161,769
655,395
637,424
793,804
754,833
619,369
450,222
177,409
640,400
624,129
790,831
189,447
754,822
392,775
854,252
376,753
416,746
443,731
158,170
617,449
113,140
421,725
158,448
419,227
123,181
620,418
883,573
650,653
671,408
609,416
642,421
753,851
157,756
625,407
454,238
177,465
365,475
173,738
620,414
617,675
414,742
429,533
357,521
166,412
818,865
402,483
384,738
638,183
393,510
640,188
625,154
420,483
667,162
126,760
394,547
805,880
641,702
846,246
652,430
165,463
379,489
626,679
657,733
805,885
137,737
649,138
772,861
862,217
390,522
382,462
625,719
402,253
154,169
144,744
625,102
863,297
780,878
663,686
411,246
652,448
621,453
162,713
645,412
154,763
613,672
612,696
391,762
801,860
650,418
613,680
870,254
769,853
206,475
618,693
640,157
175,728
862,215
641,133
829,538
444,773
852,558
157,441
613,174
171,753
151,744
181,459
632,452
136,121
641,182
163,736
151,436
828,246
620,153
834,278
845,235
129,125
891,587
800,840
407,215
633,181
130,140
133,459
818,838
412,196
635,160
793,836
643,703
402,732
144,708
762,864
383,486
442,766
874,564
608,704
656,716
875,560
650,394
654,691
617,413
619,158
886,552
608,429
641,386
212,455
865,254
640,700
862,241
439,750
605,400
644,699
871,269
845,219
186,750
624,443
616,378
392,509
621,423
187,443
180,776
798,886
771,871
778,865
141,155
619,677
421,528
868,536
391,737
143,754
387,499
382,214
816,239
407,704
398,510
628,704
887,254
417,749
637,441
153,421
188,424
206,422
618,128
124,747
175,716
392,269
119,711
660,658
149,500
356,520
440,725
895,547
417,244
413,532
868,271
188,427
632,690
159,449
102,136
420,228
403,771
851,557
872,566
606,426
807,855
597,690
621,695
870,525
195,468
842,252
402,462
372,519
134,120
764,840
879,223
640,146
374,475
795,886
168,762
848,246
196,725
680,139
142,726
639,148
399,791
128,112
850,574
155,117
610,398
623,130
182,502
874,287
782,886
782,841
860,249
374,502
656,722
832,276
192,473
630,175
613,682
182,141
594,408
351,526
398,754
425,529
627,423
164,492
633,149
