615,739
385,489
436,756
846,561
385,745
647,153
783,817
430,677
855,556
882,550
670,692
801,860
794,790
827,244
645,370
792,846
375,455
185,458
656,416
427,739
403,209
645,728
128,770
387,756
832,242
419,544
600,414
186,451
816,781
786,877
146,151
624,129
137,139
438,511
145,745
441,283
438,245
604,708
397,528
607,397
181,458
244,473
668,670
819,258
603,133
777,808
880,262
640,156
423,255
850,218
77,727
136,150
607,436
739,842
395,216
809,821
821,862
144,740
213,485
417,739
754,862
664,127
213,708
636,703
619,109
387,244
701,375
744,833
791,830
655,118
57,152
640,441
183,492
868,240
757,818
434,504
405,225
636,156
863,565
928,251
822,267
190,473
837,495
654,110
644,715
787,849
469,191
206,497
140,414
615,433
628,370
464,490
422,237
579,352
639,451
762,873
642,715
155,117
623,130
435,508
392,205
456,287
609,706
570,737
666,442
138,752
403,449
629,112
823,279
424,217
858,466
629,417
103,528
416,503
888,295
789,847
78,173
397,254
680,709
424,236
845,554
878,532
453,212
204,443
159,457
624,673
391,199
664,432
642,376
699,182
142,464
646,179
872,485
172,497
829,559
431,243
856,300
642,148
643,445
649,380
790,265
118,403
765,889
332,525
389,283
443,162
217,474
142,107
193,123
428,728
619,423
652,378
128,147
433,512
591,384
414,733
117,115
882,527
887,496
588,396
182,448
603,683
637,142
884,592
323,715
181,717
410,740
850,231
356,728
397,188
870,295
618,393
149,434
654,144
645,426
624,123
92,120
177,462
386,478
414,736
789,869
394,194
375,500
121,762
788,859
121,157
144,780
661,682
822,848
887,554
211,452
814,243
178,432
614,429
859,523
119,108
403,720
414,712
690,123
866,554
748,818
802,343
659,66
158,438
645,142
627,390
864,255
784,870
431,750
396,233
822,857
407,462
648,662
152,757
443,267
186,414
142,456
835,220
641,702
412,196
844,491
864,536
853,251
859,257
153,758
853,264
751,868
868,583
440,725
135,145
206,479
602,419
395,733
121,102
632,659
394,766
700,137
865,197
825,242
645,676
799,850
617,466
409,503
367,502
628,123
205,409
144,495
560,729
879,529
855,233
833,484
427,478
357,775
209,427
181,481
133,491
847,250
920,516
863,250
402,760
419,451
804,266
641,426
846,534
124,145
660,136
703,105
119,195
613,709
603,399
159,741
604,452
141,155
407,714
470,515
437,254
179,115
587,674
836,280
651,665
796,583
410,745
742,831
422,729
369,728
665,397
680,139
622,403
156,503
645,120
938,557
162,457
791,845
435,193
624,480
578,375
642,421
390,247
592,342
785,869
653,712
415,199
594,137
388,793
177,465
582,408
656,67
621,93
410,239
221,755
796,850
620,162
652,701
622,155
418,261
868,576
627,497
411,454
762,766
885,249
170,152
881,554
132,154
790,235
665,401
116,56
154,713
170,423
842,553
188,783
400,231
419,746
390,546
610,381
157,770
650,400
630,659
587,216
620,131
639,436
787,832
566,651
651,127
138,424
836,544
174,707
641,691
805,834
195,512
886,497
778,859
613,707
785,893
509,752
185,738
703,884
663,152
159,421
365,247
782,836
105,121
619,158
715,720
162,461
365,160
158,745
786,851
401,738
422,260
154,530
618,347
602,375
149,723
808,832
339,757
644,424
831,282
772,804
135,753
577,422
353,533
385,159
620,395
194,426
901,582
371,517
647,448
812,884
793,869
636,403
692,719
395,241
605,162
645,412
410,756
227,425
630,443
177,664
126,188
625,113
637,734
443,246
619,141
883,598
727,916
376,520
199,450
844,617
423,723
108,165
808,863
158,731
162,466
378,687
429,453
751,827
405,496
156,797
623,389
379,205
630,415
434,736
944,259
356,535
804,236
661,141
594,687
773,888
631,449
134,738
354,532
621,712
154,426
739,919
435,260
199,492
159,440
126,133
401,267
661,123
651,183
795,868
370,729
662,171
172,450
648,136
811,835
107,152
675,422
653,138
103,131
653,443
867,221
626,689
812,824
786,852
764,864
184,484
576,385
146,178
184,684
390,781
417,736
802,812
641,420
396,234
628,704
859,291
699,696
181,455
799,833
399,245
443,731
146,775
797,841
130,179
873,852
642,406
125,97
870,539
870,550
157,424
343,511
626,171
410,751
814,282
667,186
122,129
349,499
390,543
377,535
459,723
869,234
387,483
417,244
349,514
372,248
633,402
119,711
644,143
816,827
631,439
184,129
131,480
449,222
607,141
182,162
675,690
885,536
845,564
380,252
658,385
88,482
147,744
142,126
626,159
651,423
755,884
140,181
175,728
216,429
759,800
408,748
840,260
653,728
379,816
120,140
869,552
166,153
120,117
841,544
666,165
428,476
787,864
147,185
677,142
701,132
366,466
193,756
765,866
408,244
123,181
653,706
656,678
197,443
659,405
605,413
181,507
877,555
419,784
785,878
790,831
617,432
137,465
618,128
390,486
693,737
173,721
139,692
608,443
640,400
666,421
671,431
751,838
429,694
157,435
667,421
670,446
406,731
647,348
140,814
126,718
855,254
378,240
131,171
417,753
190,726
409,205
167,438
651,122
848,478
617,426
623,433
649,409
818,838
383,769
673,713
192,413
169,722
399,239
651,742
807,831
634,718
880,490
455,756
595,423
425,732
832,281
89,121
151,788
173,460
573,433
402,219
171,488
840,285
905,555
387,216
634,406
375,254
436,235
162,744
140,433
783,825
851,261
827,835
415,761
794,859
830,270
863,562
415,494
116,186
635,401
634,366
837,214
837,860
206,422
167,457
194,740
866,557
327,467
387,461
701,129
175,503
402,462
895,571
829,564
653,765
809,287
181,459
386,230
845,219
660,736
394,228
155,503
393,263
915,246
826,862
414,499
383,193
851,507
593,145
791,866
731,936
388,225
845,235
634,424
363,481
212,97
658,719
399,798
789,828
411,762
852,558
884,233
155,486
418,720
843,211
595,421
595,731
353,444
601,633
863,246
157,694
126,729
650,690
617,159
608,177
832,298
398,226
871,621
438,495
765,789
786,847
836,523
82,96
859,268
623,150
710,402
671,153
793,777
462,197
758,776
810,776
129,113
63,158
873,552
848,290
411,240
159,451
132,704
156,420
176,443
865,583
645,430
178,742
390,240
747,826
232,679
840,600
386,717
926,532
166,466
388,280
378,512
630,729
396,488
429,530
185,541
139,698
393,557
832,573
419,247
441,294
631,694
370,573
167,478
161,729
98,170
928,505
188,499
382,507
618,462
387,527
383,508
845,255
647,168
146,757
645,154
194,491
645,417
362,478
590,723
138,471
657,738
196,756
604,393
778,856
813,305
221,513
845,271
655,159
616,397
125,484
601,413
163,772
670,713
399,237
647,154
171,83
648,451
149,738
655,428
859,242
163,736
854,235
635,100
639,148
136,121
848,566
398,713
385,207
379,798
423,710
791,829
420,726
842,260
110,116
145,162
824,288
604,373
866,575
595,474
612,445
586,129
165,158
98,120
798,839
600,425
439,750
629,134
223,443
189,742
860,558
621,347
903,567
176,700
406,184
635,164
400,512
716,697
614,674
817,574
890,326
659,706
780,865
653,417
649,714
192,478
420,719
839,258
154,152
371,737
447,676
163,440
865,540
351,767
622,727
230,777
757,222
641,660
628,401
442,766
192,469
667,147
134,766
650,679
623,380
139,753
645,713
147,759
629,714
420,299
166,754
156,108
375,581
151,762
68,128
780,827
651,167
634,408
445,522
672,477
810,255
211,456
234,754
411,749
754,867
158,469
649,435
640,137
787,854
901,532
800,840
170,171
211,720
621,134
658,713
361,544
420,315
861,261
365,250
419,306
390,780
668,153
400,218
387,784
123,144
858,252
422,522
624,725
142,726
600,356
429,539
631,688
437,785
796,836
796,881
921,504
617,448
150,393
405,689
860,545
659,434
471,485
168,756
399,210
676,638
173,738
372,540
630,430
158,459
773,238
355,528
428,242
170,160
587,401
195,468
641,394
679,635
594,345
843,896
614,209
786,843
642,142
778,853
858,270
150,725
652,696
127,154
632,706
645,454
193,411
809,839
868,562
815,863
181,733
889,263
147,429
108,66
624,401
376,819
151,766
392,527
900,567
798,826
357,521
149,727
175,477
92,700
179,457
659,394
137,148
835,212
629,400
860,249
642,431
164,762
372,519
456,819
185,491
651,680
804,848
419,223
480,490
602,773
615,324
170,474
639,433
616,387
652,620
440,712
741,798
804,837
423,760
149,451
781,837
138,125
670,135
140,759
651,414
140,471
847,301
416,549
429,246
869,261
727,894
609,330
615,423
801,561
875,560
851,236
774,880
814,232
654,709
634,708
874,282
339,731
379,554
358,533
445,217
198,462
436,252
835,502
880,239
386,201
402,263
165,694
867,245
146,487
856,302
399,460
652,693
653,695
411,467
858,246
221,699
843,520
175,470
886,264
161,460
185,470
817,850
654,161
626,142
431,251
643,655
804,256
799,888
629,455
881,183
816,239
430,797
846,493
359,524
129,142
625,144
638,690
155,513
762,816
163,132
118,142
388,240
633,725
805,893
171,495
603,685
194,752
425,739
621,438
104,411
622,409
612,95
887,254
623,698
108,123
393,217
180,776
653,435
761,836
656,713
368,530
181,467
605,406
206,520
409,225
411,748
891,254
867,528
798,323
836,260
145,723
423,532
645,764
452,248
610,412
410,211
410,226
771,887
134,162
608,721
586,193
410,690
830,862
839,247
187,443
451,253
890,563
882,249
153,419
637,397
210,95
625,163
85,174
166,194
663,160
402,203
392,775
621,421
180,730
135,742
891,241
415,556
593,388
597,155
400,242
125,211
825,282
798,857
634,733
383,717
843,237
148,763
851,551
148,419
785,888
607,694
660,778
131,138
574,775
680,764
454,238
641,133
672,164
199,150
92,780
847,243
649,696
670,736
844,197
163,493
367,525
405,223
96,156
124,184
171,142
667,187
595,711
146,760
203,449
726,794
633,153
411,246
791,291
183,442
845,247
148,777
612,135
190,737
349,721
630,119
620,153
423,551
136,444
132,136
352,509
669,131
372,739
354,250
402,483
121,703
106,128
381,764
121,138
135,439
155,171
133,731
697,711
146,129
154,663
394,518
195,460
403,525
414,703
609,419
671,414
654,441
190,673
617,394
662,131
626,130
427,718
351,488
447,756
397,474
343,514
887,483
72,98
688,721
813,812
133,702
879,552
656,132
400,497
654,646
875,252
416,188
160,737
616,155
145,724
602,164
857,273
146,766
474,760
157,441
368,265
852,253
423,769
213,143
648,134
669,385
192,716
222,490
594,715
354,489
676,164
568,135
762,848
641,384
680,171
157,751
651,155
632,155
605,141
650,143
633,661
822,827
808,848
631,189
452,468
133,385
424,735
182,141
669,737
631,164
423,281
854,247
880,250
446,783
826,259
390,740
